setpoint[rad],position[rad],velocity[rad/s],acceleration[rad/s^2],current[mA],delta_t [ms]
2.75,2.76,1.46,nan,-309.35,2.47
2.75,2.76,1.63,nan,-161.40,2.50
2.75,2.76,1.70,nan,-10.76,2.49
2.75,2.76,1.82,nan,80.70,2.50
2.75,2.75,1.85,nan,69.94,2.50
2.75,2.75,1.85,nan,91.46,3.40
2.75,2.75,1.82,nan,107.60,1.65
2.75,2.75,1.68,nan,96.84,2.49
2.75,2.75,1.56,nan,37.66,2.48
2.86,2.75,1.34,nan,10.76,2.50
2.86,2.76,1.20,nan,1444.53,2.47
2.86,2.76,0.98,nan,1334.24,2.51
2.86,2.77,0.89,nan,890.39,2.49
2.86,2.79,0.79,nan,581.04,2.50
2.86,2.81,0.79,nan,387.36,2.50
2.86,2.82,0.89,nan,-56.49,2.52
2.86,2.84,1.01,nan,-642.91,2.47
2.86,2.85,1.25,nan,-949.57,2.51
2.86,2.86,1.41,nan,-1046.41,2.52
2.86,2.86,1.70,nan,-952.26,2.48
2.86,2.87,1.89,nan,-707.47,2.51
2.86,2.87,2.16,nan,-500.34,2.48
2.86,2.86,2.30,nan,-242.10,2.50
2.86,2.86,2.49,nan,-69.94,2.53
2.86,2.86,2.57,nan,13.45,2.47
2.86,2.86,2.64,nan,112.98,2.48
2.86,2.86,2.61,nan,129.12,2.52
2.86,2.85,2.52,nan,118.36,2.56
2.86,2.85,2.40,nan,126.43,2.44
2.99,2.85,2.18,nan,86.08,2.53
2.99,2.86,1.99,nan,1482.19,2.47
2.99,2.87,1.70,nan,1342.31,2.51
2.99,2.88,1.53,nan,898.46,2.50
2.99,2.89,1.34,nan,586.42,2.53
2.99,2.91,1.27,nan,384.67,2.46
2.99,2.93,1.27,nan,263.62,2.54
2.99,2.94,1.32,nan,110.29,2.46
2.99,2.96,1.51,nan,-443.85,2.50
2.99,2.97,1.68,nan,-876.94,2.50
2.99,2.99,1.99,nan,-1100.21,2.53
2.99,2.99,2.21,nan,-1086.76,2.47
2.99,3.00,2.52,nan,-863.49,2.52
2.99,3.00,2.73,nan,-624.08,2.48
2.99,3.00,3.00,nan,-355.08,2.54
2.99,2.99,3.14,nan,-123.74,2.48
2.99,2.99,3.26,nan,2.69,2.49
2.99,2.99,3.29,nan,64.56,2.49
2.99,2.99,3.24,nan,142.57,2.52
2.99,2.99,3.14,nan,126.43,2.48
3.13,2.99,2.93,nan,121.05,2.50
3.13,2.99,2.73,nan,1570.96,2.50
3.13,3.00,2.42,nan,1369.21,2.50
3.13,3.01,2.23,nan,922.67,2.50
3.13,3.02,1.97,nan,607.94,2.49
3.13,3.04,1.82,nan,398.12,2.50
3.13,3.06,1.73,nan,260.93,2.50
3.13,3.07,1.73,nan,185.61,2.50
3.13,3.09,1.82,nan,86.08,2.57
3.13,3.11,1.94,nan,-473.44,2.44
3.13,3.12,2.21,nan,-944.19,2.55
3.13,3.13,2.40,nan,-1121.73,2.44
3.13,3.14,2.73,nan,-1092.14,2.50
3.13,3.14,2.95,nan,-871.56,2.50
3.13,3.14,3.26,nan,-626.77,2.50
3.13,3.14,3.45,nan,-387.36,2.50
3.13,3.14,3.62,nan,-147.95,2.55
3.13,3.14,3.67,nan,18.83,2.46
3.13,3.14,3.67,nan,112.98,2.55
3.13,3.13,3.60,nan,96.84,2.44
3.29,3.13,3.41,nan,129.12,2.51
3.29,3.13,3.24,nan,1538.68,2.52
3.29,3.14,2.93,nan,1414.94,2.51
3.29,3.15,2.71,nan,960.33,2.48
3.29,3.17,2.42,nan,632.15,2.49
3.29,3.18,2.25,nan,411.57,2.49
3.29,3.20,2.09,nan,269.00,2.55
3.29,3.22,2.06,nan,185.61,2.45
3.29,3.24,2.09,nan,123.74,2.55
3.29,3.26,2.16,nan,-309.35,2.46
3.29,3.27,2.37,nan,-809.69,2.54
3.29,3.28,2.54,nan,-1051.79,2.45
3.29,3.29,2.85,nan,-1102.90,2.50
3.29,3.30,3.07,nan,-957.64,2.52
3.29,3.30,3.38,nan,-726.30,2.49
3.29,3.30,3.55,nan,-489.58,2.49
3.29,3.29,3.74,nan,-204.44,2.50
3.29,3.29,3.79,nan,-40.35,2.50
3.29,3.29,3.79,nan,59.18,2.55
3.29,3.29,3.74,nan,139.88,2.44
3.43,3.29,3.55,nan,126.43,2.50
3.43,3.29,3.38,nan,1552.13,2.50
3.43,3.29,3.09,nan,1441.84,2.50
3.43,3.31,2.88,nan,954.95,2.50
3.43,3.32,2.57,nan,624.08,2.50
3.43,3.34,2.40,nan,411.57,2.50
3.43,3.35,2.23,nan,282.45,2.50
3.43,3.37,2.18,nan,199.06,2.50
3.43,3.39,2.18,nan,-142.57,2.51
3.43,3.41,2.25,nan,-712.85,2.53
3.43,3.42,2.42,nan,-1051.79,2.46
3.43,3.43,2.59,nan,-1084.07,2.52
3.43,3.44,2.85,nan,-995.30,2.46
3.43,3.44,3.02,nan,-720.92,2.50
3.43,3.44,3.26,nan,-505.72,2.54
3.43,3.43,3.41,nan,-279.76,2.45
3.43,3.43,3.55,nan,-88.77,2.50
3.43,3.43,3.57,nan,51.11,2.50
3.43,3.43,3.53,nan,126.43,2.50
3.43,3.43,3.43,nan,123.74,2.50
3.54,3.43,3.21,nan,126.43,2.50
3.54,3.43,3.05,nan,1573.65,2.50
3.54,3.43,2.71,nan,1417.63,2.50
3.54,3.45,2.49,nan,949.57,2.52
3.54,3.46,2.21,nan,626.77,2.48
3.54,3.48,2.06,nan,414.26,2.49
3.54,3.49,1.92,nan,277.07,2.50
3.54,3.51,1.89,nan,-190.99,2.49
3.54,3.53,1.94,nan,-737.06,2.56
3.54,3.54,2.04,nan,-1027.58,2.44
3.54,3.55,2.23,nan,-1059.86,2.51
3.54,3.55,2.37,nan,-938.81,2.49
3.54,3.55,2.59,nan,-734.37,2.50
3.54,3.55,2.73,nan,-465.37,2.51
3.54,3.55,2.93,nan,-204.44,2.54
3.54,3.55,3.02,nan,-53.80,2.45
3.54,3.55,3.09,nan,48.42,2.51
3.54,3.54,3.09,nan,121.05,2.48
3.54,3.54,3.00,nan,145.26,2.55
3.54,3.54,2.88,nan,110.29,2.46
3.62,3.54,2.66,nan,96.84,2.53
3.62,3.54,2.47,nan,1484.88,2.46
3.62,3.55,2.13,nan,1379.97,2.50
3.62,3.56,1.94,nan,930.74,2.50
3.62,3.58,1.70,nan,454.61,2.51
3.62,3.59,1.61,nan,-212.51,2.50
3.62,3.61,1.53,nan,-672.50,2.50
3.62,3.62,1.53,nan,-852.73,2.49
3.62,3.62,1.58,nan,-890.39,2.52
3.62,3.63,1.65,nan,-815.07,2.49
3.62,3.63,1.77,nan,-594.49,2.55
3.62,3.63,1.87,nan,-355.08,2.44
3.62,3.62,1.97,nan,-169.47,2.52
3.62,3.62,2.04,nan,-24.21,2.48
3.62,3.62,2.11,nan,51.11,2.54
3.62,3.62,2.13,nan,99.53,2.46
3.62,3.62,2.11,nan,123.74,2.50
3.62,3.62,2.06,nan,123.74,2.50
3.62,3.62,1.92,nan,118.36,2.51
3.62,3.62,1.77,nan,72.63,2.50
3.64,3.62,1.53,nan,43.04,2.51
3.64,3.62,1.37,nan,911.91,2.49
3.64,3.62,1.13,nan,478.82,2.53
3.64,3.63,0.98,nan,48.42,2.46
3.64,3.63,0.84,nan,-169.47,2.50
3.64,3.64,0.77,nan,-295.90,2.49
3.64,3.64,0.70,nan,-360.46,2.50
3.64,3.64,0.70,nan,-320.11,2.50
3.64,3.64,0.67,nan,-255.55,2.56
3.64,3.64,0.70,nan,-180.23,2.44
3.64,3.64,0.72,nan,-110.29,2.50
3.64,3.64,0.72,nan,-16.14,2.51
3.64,3.64,0.74,nan,0.00,2.50
3.64,3.64,0.74,nan,51.11,2.50
3.64,3.64,0.74,nan,37.66,2.51
3.64,3.64,0.72,nan,18.83,2.48
3.64,3.64,0.70,nan,5.38,2.51
3.64,3.64,0.67,nan,0.00,2.53
3.64,3.64,0.58,nan,0.00,2.51
3.64,3.64,0.53,nan,0.00,2.46
3.60,3.64,0.43,nan,0.00,2.59
3.60,3.64,0.38,nan,-1388.04,2.41
3.60,3.63,0.29,nan,-898.46,2.50
3.60,3.62,0.22,nan,-236.72,2.50
3.60,3.62,0.07,nan,172.16,2.51
3.60,3.61,0.00,nan,427.71,2.50
3.60,3.60,-0.17,nan,543.38,2.50
3.60,3.60,-0.26,nan,529.93,2.51
3.60,3.60,-0.43,nan,433.09,2.56
3.60,3.60,-0.53,nan,279.76,2.43
3.60,3.60,-0.67,nan,172.16,2.54
3.60,3.60,-0.74,nan,61.87,2.45
3.60,3.60,-0.84,nan,16.14,2.50
3.60,3.60,-0.89,nan,-40.35,2.50
3.60,3.60,-0.94,nan,-91.46,2.54
3.60,3.60,-0.96,nan,-80.70,2.47
3.60,3.60,-0.94,nan,-67.25,2.52
3.60,3.60,-0.91,nan,-86.08,2.47
3.60,3.60,-0.82,nan,-78.01,2.50
3.60,3.60,-0.74,nan,-8.07,2.50
3.51,3.60,-0.62,nan,13.45,2.52
3.51,3.60,-0.55,nan,-1449.91,2.48
3.51,3.59,-0.43,nan,-1366.52,2.50
3.51,3.58,-0.41,nan,-925.36,2.51
3.51,3.57,-0.43,nan,-610.63,2.51
3.51,3.55,-0.48,nan,-355.08,2.48
3.51,3.53,-0.65,nan,266.31,2.53
3.51,3.52,-0.79,nan,763.96,2.62
3.51,3.51,-1.06,nan,987.23,2.40
3.51,3.50,-1.27,nan,992.61,2.46
3.51,3.50,-1.56,nan,823.14,2.50
3.51,3.50,-1.75,nan,613.32,2.50
3.51,3.50,-1.99,nan,395.43,2.50
3.51,3.50,-2.13,nan,188.30,2.54
3.51,3.50,-2.30,nan,64.56,2.48
3.51,3.50,-2.40,nan,-45.73,2.48
3.51,3.51,-2.45,nan,-102.22,2.53
3.51,3.51,-2.42,nan,-145.26,2.51
3.51,3.51,-2.33,nan,-112.98,2.49
3.51,3.51,-2.21,nan,-115.67,2.46
3.36,3.51,-1.99,nan,-104.91,2.50
3.36,3.51,-1.80,nan,-1476.81,2.50
3.36,3.50,-1.53,nan,-1382.66,2.50
3.36,3.49,-1.37,nan,-952.26,2.50
3.36,3.47,-1.20,nan,-634.84,2.50
3.36,3.46,-1.15,nan,-427.71,2.50
3.36,3.44,-1.15,nan,-285.14,2.54
3.36,3.42,-1.22,nan,-190.99,2.46
3.36,3.40,-1.41,nan,-32.28,2.52
3.36,3.38,-1.61,nan,567.59,2.50
3.36,3.37,-1.94,nan,952.26,2.49
3.36,3.36,-2.18,nan,1097.52,2.49
3.36,3.35,-2.54,nan,1030.27,2.55
3.36,3.35,-2.81,nan,866.18,2.45
3.36,3.35,-3.12,nan,586.42,2.54
3.36,3.35,-3.31,nan,344.32,2.46
3.36,3.35,-3.50,nan,131.81,2.54
3.36,3.35,-3.57,nan,-21.52,2.46
3.36,3.35,-3.57,nan,-86.08,2.50
3.36,3.36,-3.50,nan,-153.33,2.50
3.18,3.36,-3.31,nan,-126.43,2.50
3.18,3.36,-3.14,nan,-1570.96,2.50
3.18,3.35,-2.85,nan,-1479.50,2.48
3.18,3.34,-2.64,nan,-1006.06,2.52
3.18,3.33,-2.33,nan,-664.43,2.56
3.18,3.31,-2.18,nan,-443.85,2.43
3.18,3.30,-2.06,nan,-320.11,2.50
3.18,3.27,-1.97,nan,-207.13,2.50
3.18,3.26,-2.01,nan,-139.88,2.56
3.18,3.24,-2.09,nan,-110.29,2.44
3.18,3.22,-2.30,nan,13.45,2.50
3.18,3.20,-2.49,nan,605.25,2.50
3.18,3.19,-2.85,nan,1019.51,2.51
3.18,3.18,-3.12,nan,1167.46,2.49
3.18,3.17,-3.53,nan,1094.83,2.50
3.18,3.17,-3.76,nan,798.93,2.51
3.18,3.17,-4.05,nan,570.28,2.50
3.18,3.17,-4.20,nan,341.63,2.49
3.18,3.17,-4.29,nan,129.12,2.54
3.18,3.17,-4.29,nan,8.07,2.45
2.99,3.17,-4.20,nan,-91.46,2.55
2.99,3.17,-4.05,nan,-1651.66,2.45
2.99,3.17,-3.81,nan,-1527.92,2.50
2.99,3.16,-3.62,nan,-1054.48,2.50
2.99,3.14,-3.33,nan,-696.71,2.50
2.99,3.13,-3.14,nan,-462.68,2.50
2.99,3.11,-2.90,nan,-301.28,2.51
2.99,3.09,-2.81,nan,-209.82,2.51
2.99,3.08,-2.71,nan,-156.02,2.50
2.99,3.06,-2.71,nan,-121.05,2.53
2.99,3.04,-2.81,nan,-78.01,2.48
2.99,3.02,-2.95,nan,330.87,2.51
2.99,3.01,-3.12,nan,769.34,2.47
2.99,2.99,-3.43,nan,1135.18,2.50
2.99,2.98,-3.79,nan,1132.49,2.54
2.99,2.98,-4.00,nan,957.64,2.46
2.99,2.98,-4.32,nan,704.78,2.61
2.99,2.98,-4.46,nan,449.23,2.39
2.99,2.98,-4.56,nan,207.13,2.50
2.99,2.98,-4.56,nan,37.66,2.50
2.81,2.98,-4.46,nan,-40.35,2.51
2.81,2.98,-4.34,nan,-1667.80,2.51
2.81,2.98,-4.10,nan,-1533.30,2.49
2.81,2.97,-3.91,nan,-1054.48,2.51
2.81,2.95,-3.62,nan,-702.09,2.51
2.81,2.94,-3.43,nan,-465.37,2.48
2.81,2.92,-3.19,nan,-303.97,2.54
2.81,2.90,-3.07,nan,-209.82,2.46
2.81,2.88,-2.97,nan,-161.40,2.50
2.81,2.87,-2.95,nan,-126.43,2.50
2.81,2.85,-3.02,nan,341.63,2.53
2.81,2.83,-3.12,nan,807.00,2.47
2.81,2.82,-3.36,nan,1127.11,2.50
2.81,2.81,-3.53,nan,1089.45,2.50
2.81,2.81,-3.81,nan,976.47,2.50
2.81,2.80,-4.00,nan,702.09,2.50
2.81,2.81,-4.22,nan,446.54,2.51
2.81,2.81,-4.29,nan,193.68,2.51
2.81,2.81,-4.32,nan,43.04,2.51
2.81,2.81,-4.27,nan,-37.66,2.47
2.69,2.81,-4.12,nan,-145.26,2.60
2.69,2.81,-3.96,nan,-1638.21,2.40
2.69,2.81,-3.65,nan,-1517.16,2.53
2.69,2.80,-3.43,nan,-1100.21,2.46
2.69,2.78,-3.21,nan,-726.30,2.50
2.69,2.77,-2.93,nan,-481.51,2.50
2.69,2.75,-2.71,nan,-309.35,2.50
2.69,2.73,-2.61,nan,29.59,2.50
2.69,2.71,-2.54,nan,634.84,2.50
2.69,2.70,-2.57,nan,987.23,2.50
2.69,2.69,-2.66,nan,1059.86,2.52
2.69,2.68,-2.76,nan,1019.51,2.50
2.69,2.68,-2.93,nan,788.17,2.51
2.69,2.68,-3.05,nan,564.90,2.46
2.69,2.68,-3.21,nan,279.76,2.54
2.69,2.68,-3.29,nan,131.81,2.46
2.69,2.69,-3.36,nan,-48.42,2.54
2.69,2.69,-3.36,nan,-107.60,2.47
2.69,2.69,-3.26,nan,-161.40,2.53
2.69,2.69,-3.14,nan,-137.19,2.47
2.64,2.69,-2.90,nan,-145.26,2.54
2.64,2.69,-2.69,nan,-1533.30,2.48
2.64,2.68,-2.35,nan,-1301.96,2.49
2.64,2.67,-2.13,nan,-532.62,2.50
2.64,2.66,-1.94,nan,-8.07,2.49
2.64,2.65,-1.73,nan,451.92,2.49
2.64,2.64,-1.58,nan,723.61,2.54
2.64,2.64,-1.53,nan,742.44,2.46
2.64,2.64,-1.51,nan,581.04,2.53
2.64,2.63,-1.51,nan,465.37,2.47
2.64,2.64,-1.53,nan,312.04,2.53
2.64,2.64,-1.56,nan,182.92,2.47
2.64,2.64,-1.58,nan,51.11,2.50
2.64,2.64,-1.61,nan,-53.80,2.50
2.64,2.64,-1.61,nan,-99.53,2.54
2.64,2.64,-1.61,nan,-91.46,2.46
2.64,2.64,-1.53,nan,-72.63,2.53
2.64,2.64,-1.49,nan,-69.94,2.52
2.64,2.64,-1.34,nan,-37.66,2.49
2.64,2.64,-1.22,nan,-51.11,2.46
2.68,2.64,-1.08,nan,0.00,2.50
2.68,2.64,-0.89,nan,1256.23,2.50
2.68,2.65,-0.77,nan,788.17,2.50
2.68,2.66,-0.55,nan,180.23,2.50
2.68,2.66,-0.43,nan,-177.54,2.50
2.68,2.67,-0.22,nan,-419.64,2.50
2.68,2.68,-0.07,nan,-454.61,2.50
2.68,2.68,0.10,nan,-449.23,2.51
2.68,2.68,0.29,nan,-390.05,2.50
2.68,2.68,0.38,nan,-263.62,2.50
2.68,2.68,0.53,nan,-169.47,2.51
2.68,2.68,0.60,nan,-72.63,2.49
2.68,2.68,0.70,nan,29.59,2.49
2.68,2.68,0.74,nan,59.18,2.50
2.68,2.68,0.79,nan,69.94,2.54
2.68,2.68,0.82,nan,64.56,2.46
2.68,2.68,0.82,nan,56.49,2.54
2.68,2.68,0.77,nan,59.18,2.46
2.68,2.68,0.70,nan,-5.38,2.55
2.68,2.68,0.62,nan,-10.76,2.45
2.80,2.68,0.53,nan,-8.07,2.54
2.80,2.68,0.46,nan,1441.84,2.48
2.80,2.69,0.36,nan,1358.45,2.50
2.80,2.70,0.34,nan,922.67,2.50
2.80,2.71,0.36,nan,607.94,2.53
2.80,2.72,0.43,nan,443.85,2.46
2.80,2.74,0.60,nan,263.62,2.54
2.80,2.76,0.77,nan,-34.97,2.46
2.80,2.77,0.96,nan,-602.56,2.50
2.80,2.79,1.29,nan,-979.16,2.50
2.80,2.80,1.65,nan,-1073.31,2.52
2.80,2.81,1.89,nan,-1030.27,2.48
2.80,2.81,2.13,nan,-769.34,2.50
2.80,2.81,2.45,nan,-500.34,2.50
2.80,2.81,2.61,nan,-322.80,2.51
2.80,2.80,2.83,nan,-131.81,2.52
2.80,2.80,2.95,nan,26.90,2.50
2.80,2.80,2.97,nan,67.25,2.49
2.80,2.80,2.93,nan,137.19,2.53
2.80,2.80,2.83,nan,147.95,2.46
2.98,2.79,2.61,nan,131.81,2.54
2.98,2.80,2.42,nan,1285.82,2.46
2.98,2.80,2.23,nan,1463.36,2.50
2.98,2.81,1.94,nan,1019.51,2.50
2.98,2.83,1.77,nan,672.50,2.50
2.98,2.84,1.58,nan,443.85,2.50
2.98,2.86,1.53,nan,266.31,2.55
2.98,2.88,1.53,nan,193.68,2.45
2.98,2.90,1.61,nan,142.57,2.50
2.98,2.92,1.80,nan,107.60,2.51
2.98,2.94,2.09,nan,18.83,2.51
2.98,2.96,2.33,nan,-470.75,2.49
2.98,2.97,2.73,nan,-949.57,2.49
2.98,2.98,3.02,nan,-1164.77,2.49
2.98,2.99,3.33,nan,-1121.73,2.50
2.98,2.99,3.74,nan,-957.64,2.50
2.98,3.00,4.08,nan,-648.29,2.54
2.98,3.00,4.22,nan,-449.23,2.47
2.98,2.99,4.34,nan,-147.95,2.50
2.98,2.99,4.34,nan,-24.21,2.50
3.20,2.99,4.24,nan,88.77,2.51
3.20,2.99,4.12,nan,1476.81,2.49
3.20,3.00,3.88,nan,1404.18,3.42
3.20,3.01,3.69,nan,1022.20,1.58
3.20,3.02,3.41,nan,672.50,2.54
3.20,3.03,3.24,nan,476.13,2.46
3.20,3.05,3.07,nan,322.80,2.52
3.20,3.06,2.88,nan,223.27,2.48
3.20,3.08,2.81,nan,145.26,2.49
3.20,3.10,2.81,nan,104.91,2.51
3.20,3.12,2.85,nan,86.08,2.50
3.20,3.14,3.00,nan,64.56,2.50
3.20,3.16,3.26,nan,-34.97,2.57
3.20,3.18,3.50,nan,-489.58,2.42
3.20,3.19,3.74,nan,-946.88,2.50
3.20,3.20,4.15,nan,-1127.11,2.51
3.20,3.21,4.53,nan,-1086.76,2.52
3.20,3.21,4.72,nan,-922.67,2.48
3.20,3.22,4.92,nan,-589.11,2.65
3.20,3.21,4.99,nan,-416.95,2.35
3.42,3.21,5.01,nan,-164.09,2.50
3.42,3.21,4.94,nan,1632.83,2.50
3.42,3.22,4.82,nan,1535.99,2.51
3.42,3.23,4.60,nan,1035.65,2.49
3.42,3.24,4.46,nan,675.19,2.50
3.42,3.26,4.24,nan,446.54,2.50
3.42,3.28,4.10,nan,293.21,2.51
3.42,3.29,3.91,nan,204.44,2.50
3.42,3.31,3.81,nan,153.33,2.51
3.42,3.33,3.72,nan,104.91,2.50
3.42,3.35,3.72,nan,72.63,2.56
3.42,3.37,3.76,nan,21.52,2.44
3.42,3.39,3.86,nan,-449.23,2.50
3.42,3.40,4.10,nan,-963.02,2.50
3.42,3.42,4.39,nan,-1170.15,2.53
3.42,3.42,4.58,nan,-1145.94,2.47
3.42,3.43,4.75,nan,-890.39,2.53
3.42,3.43,4.94,nan,-640.22,2.47
3.42,3.43,5.04,nan,-355.08,2.61
3.42,3.42,5.01,nan,-158.71,2.39
3.57,3.42,4.96,nan,-24.21,2.50
3.57,3.42,4.77,nan,1732.36,2.54
3.57,3.43,4.60,nan,1517.16,2.46
3.57,3.44,4.34,nan,930.74,2.52
3.57,3.45,4.15,nan,664.43,2.50
3.57,3.47,3.86,nan,433.09,2.47
3.57,3.48,3.69,nan,290.52,2.52
3.57,3.50,3.48,nan,207.13,2.48
3.57,3.52,3.38,nan,150.64,2.50
3.57,3.54,3.31,nan,-161.40,2.50
3.57,3.56,3.33,nan,-817.76,2.55
3.57,3.57,3.41,nan,-1073.31,2.45
3.57,3.58,3.53,nan,-1132.49,2.50
3.57,3.58,3.72,nan,-1014.13,2.51
3.57,3.59,3.86,nan,-769.34,2.49
3.57,3.58,4.03,nan,-497.65,2.52
3.57,3.58,4.12,nan,-263.62,2.49
3.57,3.58,4.17,nan,-75.32,2.50
3.57,3.58,4.15,nan,59.18,2.51
3.57,3.58,4.00,nan,131.81,2.48
3.64,3.57,3.86,nan,121.05,2.55
3.64,3.58,3.60,nan,1686.63,2.50
3.64,3.58,3.38,nan,1449.91,2.46
3.64,3.60,3.05,nan,960.33,2.49
3.64,3.61,2.83,nan,301.28,2.53
3.64,3.62,2.54,nan,-357.77,2.48
3.64,3.63,2.40,nan,-694.02,2.50
3.64,3.64,2.25,nan,-809.69,2.50
3.64,3.65,2.18,nan,-804.31,2.54
3.64,3.65,2.11,nan,-675.19,2.49
3.64,3.65,2.11,nan,-473.44,2.59
3.64,3.65,2.11,nan,-309.35,2.38
3.64,3.65,2.11,nan,-123.74,2.50
3.64,3.64,2.11,nan,0.00,2.53
3.64,3.64,2.11,nan,94.15,2.47
3.64,3.64,2.11,nan,56.49,2.50
3.64,3.64,2.06,nan,99.53,2.50
3.64,3.64,1.97,nan,104.91,2.50
3.64,3.64,1.85,nan,61.87,2.50
3.64,3.64,1.63,nan,64.56,2.50
3.60,3.64,1.49,nan,5.38,2.50
3.60,3.64,1.25,nan,-1509.09,2.50
3.60,3.63,1.08,nan,-1143.25,2.50
3.60,3.62,0.82,nan,-271.69,2.51
3.60,3.61,0.62,nan,190.99,2.49
3.60,3.60,0.34,nan,494.96,2.49
3.60,3.60,0.14,nan,648.29,2.50
3.60,3.59,-0.10,nan,616.01,2.50
3.60,3.59,-0.26,nan,540.69,2.50
3.60,3.59,-0.48,nan,381.98,2.50
3.60,3.59,-0.60,nan,247.48,2.52
3.60,3.59,-0.77,nan,110.29,2.47
3.60,3.59,-0.84,nan,5.38,2.50
3.60,3.59,-0.96,nan,-56.49,2.51
3.60,3.60,-1.03,nan,-112.98,2.54
3.60,3.60,-1.06,nan,-86.08,2.45
3.60,3.60,-1.08,nan,-75.32,2.49
3.60,3.60,-1.03,nan,-51.11,2.50
3.60,3.60,-0.96,nan,-48.42,2.50
3.60,3.60,-0.84,nan,-29.59,2.50
3.44,3.60,-0.74,nan,0.00,2.54
3.44,3.59,-0.62,nan,-1460.67,2.45
3.44,3.59,-0.53,nan,-1390.73,2.50
3.44,3.57,-0.46,nan,-960.33,2.50
3.44,3.56,-0.46,nan,-640.22,2.51
3.44,3.54,-0.53,nan,-427.71,2.50
3.44,3.53,-0.62,nan,-287.83,2.50
3.44,3.51,-0.86,nan,-196.37,2.50
3.44,3.49,-1.15,nan,-86.08,2.56
3.44,3.47,-1.39,nan,360.46,2.46
3.44,3.46,-1.65,nan,839.28,2.49
3.44,3.44,-2.06,nan,1137.87,2.49
3.44,3.44,-2.35,nan,1108.28,2.50
3.44,3.43,-2.76,nan,914.60,2.50
3.44,3.43,-3.00,nan,664.43,2.50
3.44,3.43,-3.31,nan,430.40,2.50
3.44,3.43,-3.48,nan,196.37,2.50
3.44,3.44,-3.60,nan,32.28,2.50
3.44,3.44,-3.62,nan,-94.15,2.50
3.44,3.44,-3.55,nan,-118.36,2.50
3.21,3.44,-3.43,nan,-158.71,2.51
3.21,3.44,-3.19,nan,-1568.27,2.49
3.21,3.43,-3.00,nan,-1447.22,2.50
3.21,3.42,-2.71,nan,-997.99,2.53
3.21,3.41,-2.52,nan,-669.81,2.47
3.21,3.39,-2.28,nan,-438.47,2.50
3.21,3.37,-2.16,nan,-290.52,2.50
3.21,3.36,-2.09,nan,-204.44,2.50
3.21,3.34,-2.09,nan,-153.33,2.50
3.21,3.32,-2.21,nan,-112.98,2.50
3.21,3.30,-2.35,nan,-78.01,2.52
3.21,3.28,-2.61,nan,-69.94,2.48
3.21,3.26,-2.85,nan,-67.25,2.50
3.21,3.24,-3.26,nan,398.12,2.50
3.21,3.23,-3.57,nan,906.53,2.51
3.21,3.22,-4.03,nan,1135.18,2.50
3.21,3.21,-4.32,nan,1135.18,2.52
3.21,3.20,-4.68,nan,882.32,2.55
3.21,3.20,-4.84,nan,683.26,2.46
3.21,3.20,-4.99,nan,430.40,2.45
2.96,3.21,-5.01,nan,196.37,2.54
2.96,3.21,-4.94,nan,-1619.38,2.49
2.96,3.20,-4.84,nan,-1544.06,2.48
2.96,3.19,-4.65,nan,-1070.62,2.54
2.96,3.17,-4.51,nan,-712.85,2.46
2.96,3.16,-4.29,nan,-470.75,2.50
2.96,3.14,-4.17,nan,-309.35,2.51
2.96,3.12,-3.98,nan,-212.51,2.49
2.96,3.11,-3.88,nan,-153.33,2.54
2.96,3.09,-3.79,nan,-123.74,2.48
2.96,3.06,-3.79,nan,-83.39,2.51
2.96,3.05,-3.84,nan,-75.32,2.51
2.96,3.03,-3.91,nan,-61.87,2.46
2.96,3.01,-4.15,nan,-56.49,2.50
2.96,2.99,-4.34,nan,398.12,2.50
2.96,2.98,-4.68,nan,911.91,2.50
2.96,2.96,-5.04,nan,1215.88,2.55
2.96,2.96,-5.23,nan,1124.42,2.44
2.96,2.95,-5.40,nan,933.43,2.50
2.96,2.95,-5.54,nan,667.12,2.50
2.76,2.95,-5.56,nan,425.02,2.53
2.76,2.95,-5.52,nan,-1525.23,2.53
2.76,2.95,-5.44,nan,-1509.09,2.44
2.76,2.93,-5.25,nan,-1019.51,2.51
2.76,2.92,-5.06,nan,-624.08,2.58
2.76,2.91,-4.94,nan,-446.54,2.40
2.76,2.89,-4.80,nan,-301.28,2.50
2.76,2.87,-4.63,nan,-212.51,2.50
2.76,2.85,-4.53,nan,-158.71,2.50
2.76,2.83,-4.41,nan,-107.60,2.51
2.76,2.81,-4.36,nan,-86.08,2.53
2.76,2.79,-4.36,nan,118.36,2.46
2.76,2.77,-4.41,nan,672.50,2.50
2.76,2.76,-4.56,nan,1081.38,2.54
2.76,2.75,-4.70,nan,1170.15,2.50
2.76,2.75,-4.92,nan,1035.65,2.46
2.76,2.74,-5.04,nan,820.45,2.50
2.76,2.74,-5.16,nan,556.83,2.51
2.76,2.75,-5.18,nan,285.14,2.53
2.76,2.75,-5.11,nan,64.56,2.46
2.65,2.75,-4.94,nan,-45.73,2.61
2.65,2.75,-4.77,nan,-1436.46,2.39
2.65,2.75,-4.58,nan,-1678.56,2.50
2.65,2.74,-4.24,nan,-1148.63,2.50
2.65,2.72,-4.03,nan,-761.27,2.50
2.65,2.71,-3.69,nan,-505.72,2.51
2.65,2.69,-3.53,nan,-285.14,2.51
2.65,2.68,-3.29,nan,303.97,2.49
2.65,2.66,-3.17,nan,788.17,2.55
