setpoint [rad], position [rad], velocity [rad/s], acceleration [rad/s^2], current [mA], delta_t [ms]
3.10, 3.10, -0.94, nan, -34.97, 2.50
3.10, 3.10, -1.10, nan, -45.73, 2.48
3.10, 3.10, -1.18, nan, -75.32, 2.51
3.10, 3.10, -1.22, nan, -72.63, 2.45
3.10, 3.10, -1.22, nan, -53.80, 2.53
3.10, 3.10, -1.18, nan, -67.25, 2.49
3.10, 3.10, -1.08, nan, -48.42, 2.49
3.16, 3.10, -0.98, nan, -5.38, 2.49
3.16, 3.11, -0.82, nan, 1501.02, 2.53
3.16, 3.11, -0.70, nan, 1371.90, 2.47
3.16, 3.13, -0.50, nan, 605.25, 2.52
3.16, 3.14, -0.36, nan, 34.97, 2.49
3.16, 3.15, -0.10, nan, -497.65, 2.51
3.16, 3.16, 0.05, nan, -715.54, 2.49
3.16, 3.17, 0.34, nan, -785.48, 2.50
3.16, 3.17, 0.53, nan, -715.54, 2.50
3.16, 3.17, 0.77, nan, -519.17, 2.50
3.16, 3.17, 0.98, nan, -330.87, 2.54
3.16, 3.17, 1.13, nan, -193.68, 2.46
3.16, 3.17, 1.22, nan, -56.49, 2.50
3.16, 3.17, 1.34, nan, 21.52, 2.50
3.16, 3.17, 1.41, nan, 67.25, 2.50
3.16, 3.16, 1.49, nan, 115.67, 2.50
3.16, 3.16, 1.49, nan, 80.70, 2.50
3.16, 3.16, 1.44, nan, 53.80, 2.51
3.16, 3.16, 1.37, nan, 26.90, 2.49
3.16, 3.16, 1.22, nan, 32.28, 2.50
3.10, 3.16, 1.10, nan, 8.07, 2.49
3.10, 3.16, 0.91, nan, -1603.24, 2.55
3.10, 3.15, 0.72, nan, -1285.82, 2.47
3.10, 3.14, 0.55, nan, -664.43, 2.52
3.10, 3.13, 0.31, nan, 16.14, 2.57
3.10, 3.12, 0.14, nan, 433.09, 2.42
3.10, 3.11, -0.02, nan, 696.71, 2.47
3.10, 3.10, -0.31, nan, 809.69, 2.51
3.10, 3.10, -0.48, nan, 704.78, 2.50
3.10, 3.09, -0.74, nan, 527.24, 2.50
3.10, 3.09, -0.91, nan, 400.81, 2.50
3.10, 3.10, -1.10, nan, 212.51, 2.50
3.10, 3.10, -1.22, nan, 29.59, 2.49
3.10, 3.10, -1.37, nan, 0.00, 2.51
3.10, 3.10, -1.46, nan, -51.11, 2.52
3.10, 3.10, -1.51, nan, -83.39, 2.48
3.10, 3.10, -1.51, nan, -69.94, 2.50
3.10, 3.10, -1.46, nan, -43.04, 2.49
3.10, 3.10, -1.37, nan, -24.21, 2.53
3.10, 3.10, -1.25, nan, -2.69, 2.50
3.38, 3.10, -1.08, nan, -2.69, 2.52
3.38, 3.10, -0.96, nan, 1492.95, 2.45
3.38, 3.11, -0.74, nan, 1371.90, 2.51
3.38, 3.12, -0.60, nan, 1003.37, 2.48
3.38, 3.13, -0.46, nan, 653.67, 2.50
3.38, 3.15, -0.19, nan, 392.74, 2.51
3.38, 3.17, 0.10, nan, 258.24, 2.50
3.38, 3.19, 0.31, nan, 180.23, 2.50
3.38, 3.21, 0.70, nan, 142.57, 2.50
3.38, 3.22, 0.96, nan, 115.67, 2.48
3.38, 3.24, 1.27, nan, 91.46, 2.50
3.38, 3.26, 1.75, nan, 72.63, 2.50
3.38, 3.28, 2.09, nan, 64.56, 2.50
3.38, 3.29, 2.61, nan, 61.87, 2.50
3.38, 3.31, 2.97, nan, 51.11, 2.50
3.38, 3.33, 3.53, nan, 40.35, 2.50
3.38, 3.35, 3.88, nan, -376.60, 2.50
3.38, 3.37, 4.39, nan, -925.36, 2.51
3.38, 3.38, 4.82, nan, -1084.07, 2.50
3.38, 3.39, 5.06, nan, -1057.17, 2.51
3.25, 3.39, 5.32, nan, -860.80, 2.50
3.25, 3.39, 5.42, nan, -1611.31, 2.48
3.25, 3.39, 5.44, nan, -1557.51, 2.50
3.25, 3.37, 5.37, nan, -1043.72, 2.50
3.25, 3.36, 5.23, nan, -680.57, 2.51
3.25, 3.34, 4.89, nan, -438.47, 2.49
3.25, 3.33, 4.58, nan, -290.52, 2.50
3.25, 3.31, 4.00, nan, -201.75, 2.50
3.25, 3.29, 3.55, nan, 29.59, 2.50
3.25, 3.28, 2.76, nan, 605.25, 2.50
3.25, 3.26, 2.18, nan, 960.33, 2.50
3.25, 3.25, 1.32, nan, 1102.90, 2.50
3.25, 3.25, 0.46, nan, 893.08, 2.54
3.25, 3.24, -0.05, nan, 683.26, 2.47
3.25, 3.24, -0.55, nan, 497.65, 2.50
3.25, 3.25, -1.18, nan, 271.69, 2.52
3.25, 3.25, -1.53, nan, 96.84, 2.47
3.25, 3.25, -1.89, nan, -26.90, 2.53
3.25, 3.25, -2.06, nan, -75.32, 2.50
3.25, 3.25, -2.18, nan, -118.36, 2.50
3.51, 3.25, -2.21, nan, -112.98, 2.50
3.51, 3.26, -2.11, nan, 1409.56, 2.47
3.51, 3.26, -1.99, nan, 1328.86, 2.50
3.51, 3.28, -1.73, nan, 868.87, 2.50
3.51, 3.29, -1.49, nan, 562.21, 2.50
3.51, 3.31, -1.06, nan, 355.08, 2.52
3.51, 3.33, -0.58, nan, 244.79, 2.50
3.51, 3.34, -0.24, nan, 185.61, 2.51
3.51, 3.36, 0.10, nan, 134.50, 2.49
3.51, 3.38, 0.65, nan, 99.53, 2.51
3.51, 3.40, 1.01, nan, 88.77, 2.46
3.51, 3.42, 1.58, nan, 67.25, 2.53
3.51, 3.44, 1.97, nan, 59.18, 2.46
3.51, 3.46, 2.54, nan, 53.80, 2.54
3.51, 3.47, 2.95, nan, -260.93, 2.46
3.51, 3.49, 3.53, nan, -782.79, 2.50
3.51, 3.50, 3.88, nan, -1049.10, 2.50
3.51, 3.51, 4.36, nan, -1129.80, 2.51
3.51, 3.52, 4.63, nan, -925.36, 2.50
3.51, 3.52, 4.92, nan, -629.46, 2.52
3.51, 3.52, 5.04, nan, -422.33, 2.48
2.75, 3.52, 5.06, nan, -223.27, 2.48
2.75, 3.51, 5.01, nan, -1363.83, 2.50
2.75, 3.50, 4.84, nan, -1223.95, 2.50
2.75, 3.49, 4.65, nan, -817.76, 2.52
2.75, 3.48, 4.27, nan, -532.62, 2.49
2.75, 3.46, 3.91, nan, -355.08, 2.50
2.75, 3.44, 3.29, nan, -244.79, 2.50
2.75, 3.42, 2.81, nan, -182.92, 2.50
2.75, 3.40, 2.01, nan, -121.05, 2.50
2.75, 3.39, 1.46, nan, -94.15, 2.50
2.75, 3.37, 0.60, nan, -88.77, 2.51
2.75, 3.35, 0.02, nan, -72.63, 2.50
2.75, 3.33, -0.79, nan, -56.49, 2.49
2.75, 3.31, -1.34, nan, -56.49, 2.50
2.75, 3.29, -2.13, nan, -61.87, 2.50
2.75, 3.27, -2.64, nan, -51.11, 2.50
2.75, 3.25, -3.33, nan, -45.73, 2.50
2.75, 3.24, -3.76, nan, -53.80, 2.50
2.75, 3.22, -4.34, nan, -51.11, 2.50
3.16, 3.20, -4.68, nan, -45.73, 2.50
3.16, 3.18, -5.11, nan, 2716.90, 2.50
3.16, 3.18, -5.35, nan, 906.53, 2.51
3.16, 3.17, -5.61, nan, 392.74, 2.48
3.16, 3.16, -5.76, nan, 365.84, 2.51
3.16, 3.16, -5.78, nan, 347.01, 2.49
3.16, 3.16, -5.78, nan, 309.35, 2.51
3.16, 3.16, -5.66, nan, 225.96, 2.52
3.16, 3.16, -5.54, nan, 145.26, 2.50
3.16, 3.16, -5.28, nan, 78.01, 2.50
3.16, 3.16, -5.06, nan, 2.69, 2.48
3.16, 3.16, -4.68, nan, 0.00, 2.50
3.16, 3.16, -4.39, nan, -64.56, 2.49
3.16, 3.16, -3.93, nan, -45.73, 2.51
3.16, 3.16, -3.60, nan, -24.21, 2.50
3.16, 3.16, -3.09, nan, -18.83, 2.50
3.16, 3.16, -2.78, nan, -10.76, 2.50
3.16, 3.17, -2.35, nan, 0.00, 2.49
3.16, 3.16, -1.97, nan, 0.00, 2.52
3.16, 3.16, -1.73, nan, -5.38, 2.49
3.47, 3.16, -1.51, nan, -5.38, 2.50
3.47, 3.17, -1.25, nan, 1490.26, 2.52
3.47, 3.18, -1.01, nan, 1272.37, 2.54
3.47, 3.19, -0.84, nan, 895.77, 2.46
3.47, 3.20, -0.67, nan, 578.35, 2.50
3.47, 3.22, -0.38, nan, 381.98, 2.50
3.47, 3.23, -0.14, nan, 258.24, 2.50
3.47, 3.25, 0.19, nan, 190.99, 2.48
3.47, 3.27, 0.46, nan, 139.88, 2.49
3.47, 3.29, 0.89, nan, 99.53, 2.50
3.47, 3.31, 1.20, nan, 78.01, 2.51
3.47, 3.33, 1.70, nan, 75.32, 2.50
3.47, 3.34, 2.06, nan, 61.87, 2.51
3.47, 3.37, 2.61, nan, 53.80, 2.52
3.47, 3.39, 3.19, nan, 56.49, 2.52
3.47, 3.40, 3.55, nan, 53.80, 2.44
3.47, 3.42, 3.91, nan, 43.04, 2.50
3.47, 3.44, 4.44, nan, -234.03, 2.50
3.47, 3.46, 4.75, nan, -782.79, 2.50
3.47, 3.47, 5.13, nan, -1067.93, 2.50
3.93, 3.48, 5.37, nan, -1143.25, 2.51
3.93, 3.49, 5.61, nan, 707.47, 2.50
3.93, 3.50, 5.73, nan, 954.95, 2.50
3.93, 3.51, 5.83, nan, 664.43, 2.51
3.93, 3.53, 5.85, nan, 433.09, 2.49
3.93, 3.54, 5.88, nan, 290.52, 2.50
3.93, 3.56, 5.90, nan, 207.13, 2.50
3.93, 3.58, 5.90, nan, 139.88, 2.55
3.93, 3.60, 5.90, nan, 99.53, 2.47
3.93, 3.62, 5.90, nan, 80.70, 2.48
3.93, 3.63, 5.90, nan, 72.63, 2.50
3.93, 3.65, 5.88, nan, 69.94, 2.54
3.93, 3.67, 5.90, nan, 53.80, 2.45
3.93, 3.69, 5.95, nan, 48.42, 2.53
3.93, 3.71, 6.00, nan, 56.49, 2.50
3.93, 3.73, 6.12, nan, 48.42, 2.47
3.93, 3.75, 6.24, nan, 40.35, 2.50
3.93, 3.77, 6.38, nan, 43.04, 2.51
3.93, 3.79, 6.50, nan, 53.80, 2.50
3.93, 3.81, 6.64, nan, 43.04, 2.53
3.32, 3.82, 6.74, nan, 40.35, 2.47
3.32, 3.84, 6.86, nan, -2870.23, 2.51
3.32, 3.84, 6.91, nan, -2730.35, 2.50
3.32, 3.84, 6.91, nan, -1842.65, 2.47
3.32, 3.83, 6.76, nan, -1076.00, 2.56
3.32, 3.82, 6.57, nan, -753.20, 2.47
3.32, 3.80, 6.33, nan, -486.89, 2.47
3.32, 3.78, 5.83, nan, -322.80, 2.50
3.32, 3.76, 5.44, nan, -234.03, 2.50
3.32, 3.75, 4.72, nan, -161.40, 2.51
3.32, 3.73, 4.20, nan, -115.67, 2.49
3.32, 3.71, 3.31, nan, -96.84, 2.50
3.32, 3.69, 2.66, nan, -86.08, 2.50
3.32, 3.67, 1.65, nan, -61.87, 2.55
3.32, 3.65, 0.94, nan, -56.49, 2.47
3.32, 3.63, -0.12, nan, -61.87, 2.49
3.32, 3.62, -0.82, nan, -53.80, 2.49
3.32, 3.60, -1.80, nan, -43.04, 2.50
3.32, 3.58, -2.37, nan, -48.42, 2.50
3.32, 3.56, -3.19, nan, -53.80, 2.50
3.32, 3.54, -3.65, nan, -43.04, 2.50
3.77, 3.52, -4.27, nan, -45.73, 2.50
3.77, 3.50, -4.63, nan, 2889.06, 2.50
3.77, 3.50, -5.06, nan, 2738.42, 2.50
3.77, 3.51, -5.28, nan, 1826.51, 2.50
3.77, 3.52, -5.42, nan, 1148.63, 2.50
3.77, 3.53, -5.42, nan, 734.37, 2.50
3.77, 3.54, -5.25, nan, 478.82, 2.50
3.77, 3.56, -5.04, nan, 317.42, 2.50
3.77, 3.58, -4.58, nan, 223.27, 2.54
3.77, 3.60, -4.17, nan, 158.71, 2.46
3.77, 3.62, -3.50, nan, 110.29, 2.49
3.77, 3.63, -2.97, nan, 88.77, 2.51
3.77, 3.65, -2.09, nan, 83.39, 2.50
3.77, 3.67, -1.46, nan, 56.49, 2.50
3.77, 3.69, -0.46, nan, 53.80, 2.50
3.77, 3.71, 0.22, nan, 61.87, 2.50
3.77, 3.73, 1.20, nan, -131.81, 2.51
3.77, 3.75, 1.82, nan, -715.54, 2.50
3.77, 3.76, 2.66, nan, -1043.72, 2.50
3.39, 3.77, 3.17, nan, -1137.87, 2.50
3.39, 3.77, 3.76, nan, -2200.42, 2.53
3.39, 3.77, 4.05, nan, -1839.96, 2.46
3.39, 3.76, 4.34, nan, -1202.43, 2.53
3.39, 3.74, 4.41, nan, -704.78, 2.59
3.39, 3.73, 4.34, nan, -497.65, 2.43
3.39, 3.71, 4.20, nan, -333.56, 2.45
3.39, 3.70, 3.81, nan, -231.34, 2.53
3.39, 3.68, 3.48, nan, -166.78, 2.46
3.39, 3.66, 2.83, nan, -126.43, 2.50
3.39, 3.64, 2.35, nan, -88.77, 2.50
3.39, 3.62, 1.51, nan, -75.32, 2.51
3.39, 3.60, 0.62, nan, -75.32, 2.54
3.39, 3.58, 0.00, nan, -64.56, 2.46
3.39, 3.56, -0.60, nan, -51.11, 2.52
3.39, 3.55, -1.53, nan, -53.80, 2.50
3.39, 3.53, -2.11, nan, -51.11, 2.46
3.39, 3.51, -2.93, nan, -40.35, 2.50
3.39, 3.49, -3.41, nan, -45.73, 2.53
3.39, 3.47, -4.03, nan, -53.80, 2.50
3.73, 3.45, -4.41, nan, -48.42, 2.50
3.73, 3.43, -4.92, nan, 2880.99, 2.47
3.73, 3.43, -5.18, nan, 2711.52, 2.50
3.73, 3.44, -5.47, nan, 1772.71, 2.50
3.73, 3.45, -5.54, nan, 1140.56, 2.50
3.73, 3.46, -5.52, nan, 734.37, 2.50
3.73, 3.48, -5.40, nan, 478.82, 2.50
3.73, 3.49, -5.06, nan, 314.73, 2.50
3.73, 3.51, -4.75, nan, 212.51, 2.50
3.73, 3.53, -4.15, nan, 153.33, 2.49
3.73, 3.55, -3.67, nan, 118.36, 2.50
3.73, 3.56, -2.88, nan, 94.15, 2.50
3.73, 3.58, -2.30, nan, 69.94, 2.51
3.73, 3.60, -1.34, nan, 67.25, 2.48
3.73, 3.62, -0.67, nan, 69.94, 2.50
3.73, 3.64, 0.34, nan, 59.18, 2.50
3.73, 3.66, 1.01, nan, 48.42, 2.50
3.73, 3.68, 1.94, nan, 16.14, 2.50
3.73, 3.70, 2.52, nan, -443.85, 2.50
3.73, 3.71, 3.29, nan, -963.02, 2.50
3.18, 3.73, 3.93, nan, -1129.80, 2.52
3.18, 3.73, 4.27, nan, -2332.23, 2.58
3.18, 3.73, 4.53, nan, -2033.64, 2.39
3.18, 3.72, 4.80, nan, -1355.76, 2.50
3.18, 3.71, 4.84, nan, -874.25, 2.50
3.18, 3.69, 4.77, nan, -567.59, 2.50
3.18, 3.68, 4.60, nan, -376.60, 2.53
3.18, 3.66, 4.22, nan, -255.55, 2.54
3.18, 3.64, 3.88, nan, -172.16, 2.42
3.18, 3.62, 3.24, nan, -131.81, 2.50
3.18, 3.60, 2.76, nan, -107.60, 2.51
3.18, 3.59, 1.92, nan, -83.39, 2.55
3.18, 3.57, 1.32, nan, -64.56, 2.44
3.18, 3.54, 0.36, nan, -64.56, 2.52
3.18, 3.53, -0.26, nan, -64.56, 2.52
3.18, 3.51, -1.22, nan, -51.11, 2.48
3.18, 3.49, -1.82, nan, -43.04, 2.47
3.18, 3.47, -2.66, nan, -56.49, 2.54
3.18, 3.45, -3.17, nan, -53.80, 2.50
3.18, 3.43, -3.84, nan, -43.04, 2.50
2.22, 3.41, -4.24, nan, -43.04, 2.50
2.22, 3.39, -4.77, nan, -51.11, 2.49
2.22, 3.38, -5.06, nan, -43.04, 2.47
2.22, 3.36, -5.47, nan, -43.04, 2.51
2.22, 3.34, -5.68, nan, -48.42, 2.50
2.22, 3.32, -5.97, nan, -45.73, 2.51
2.22, 3.30, -6.14, nan, -37.66, 2.49
2.22, 3.28, -6.38, nan, -51.11, 2.54
2.22, 3.26, -6.50, nan, -51.11, 2.50
2.22, 3.24, -6.64, nan, -40.35, 2.49
2.22, 3.22, -6.74, nan, -45.73, 2.46
2.22, 3.21, -6.86, nan, -53.80, 2.51
2.22, 3.18, -6.93, nan, -40.35, 2.50
2.22, 3.17, -7.03, nan, -37.66, 2.53
2.22, 3.15, -7.07, nan, -48.42, 2.47
2.22, 3.13, -7.15, nan, -45.73, 2.49
2.22, 3.11, -7.17, nan, -40.35, 2.50
2.22, 3.09, -7.22, nan, -51.11, 2.50
2.22, 3.07, -7.27, nan, -53.80, 2.50
2.22, 3.05, -7.29, nan, -37.66, 2.50
3.15, 3.03, -7.31, nan, -53.80, 2.53
3.15, 3.02, -7.34, nan, 2455.97, 2.47
3.15, 3.01, -7.34, nan, 2910.58, 2.49
3.15, 3.01, -7.29, nan, 1974.46, 2.50
3.15, 3.03, -7.19, nan, 1242.78, 2.50
3.15, 3.04, -6.93, nan, 796.24, 2.50
3.15, 3.05, -6.67, nan, 513.79, 2.50
3.15, 3.07, -6.14, nan, 336.25, 2.50
3.15, 3.09, -5.73, nan, 231.34, 2.50
3.15, 3.10, -4.99, nan, 147.95, 2.50
3.15, 3.12, -4.46, nan, -341.63, 2.50
3.15, 3.14, -3.57, nan, -836.59, 2.50
3.15, 3.15, -2.95, nan, -1030.27, 2.50
3.15, 3.16, -1.99, nan, -1049.10, 2.50
3.15, 3.16, -1.34, nan, -871.56, 2.53
3.15, 3.16, -0.41, nan, -613.32, 2.48
3.15, 3.16, 0.12, nan, -381.98, 2.50
3.15, 3.16, 0.82, nan, -156.02, 2.50
3.15, 3.15, 1.20, nan, -26.90, 2.50
3.15, 3.15, 1.58, nan, 64.56, 2.50
2.98, 3.15, 1.75, nan, 121.05, 2.54
2.98, 3.15, 1.87, nan, -1350.38, 2.46
2.98, 3.14, 1.87, nan, -1277.75, 2.50
2.98, 3.13, 1.73, nan, -866.18, 2.50
2.98, 3.11, 1.56, nan, -559.52, 2.50
2.98, 3.10, 1.20, nan, -371.22, 2.50
2.98, 3.08, 0.89, nan, -244.79, 2.50
2.98, 3.06, 0.38, nan, -174.85, 2.50
2.98, 3.04, 0.00, nan, -137.19, 2.50
2.98, 3.03, -0.53, nan, -10.76, 2.53
2.98, 3.01, -0.94, nan, 540.69, 2.50
2.98, 2.99, -1.51, nan, 968.40, 2.47
2.98, 2.98, -1.89, nan, 1113.66, 2.51
2.98, 2.98, -2.45, nan, 997.99, 2.53
2.98, 2.97, -2.76, nan, 823.14, 2.49
2.98, 2.97, -3.19, nan, 546.07, 2.50
2.98, 2.97, -3.41, nan, 325.49, 2.47
2.98, 2.98, -3.60, nan, 164.09, 2.50
2.98, 2.98, -3.67, nan, -2.69, 2.50
2.98, 2.98, -3.67, nan, -64.56, 2.50
3.82, 2.98, -3.60, nan, -94.15, 2.51
3.82, 2.98, -3.41, nan, 1363.83, 2.49
3.82, 2.99, -3.24, nan, 1285.82, 2.49
3.82, 3.01, -2.85, nan, 863.49, 2.50
3.82, 3.02, -2.54, nan, 562.21, 2.50
3.82, 3.04, -1.99, nan, 368.53, 2.48
3.82, 3.05, -1.58, nan, 244.79, 2.50
3.82, 3.07, -0.94, nan, 169.47, 2.50
3.82, 3.09, -0.50, nan, 126.43, 2.50
3.82, 3.11, 0.14, nan, 104.91, 2.50
3.82, 3.12, 0.58, nan, 72.63, 2.50
3.82, 3.14, 1.22, nan, 59.18, 2.50
3.82, 3.16, 1.65, nan, 61.87, 2.51
3.82, 3.18, 2.30, nan, 59.18, 2.50
3.82, 3.20, 2.73, nan, 48.42, 2.49
3.82, 3.22, 3.36, nan, 53.80, 2.50
3.82, 3.24, 3.76, nan, 51.11, 2.50
3.82, 3.26, 4.32, nan, 40.35, 2.50
3.82, 3.28, 4.63, nan, 37.66, 2.50
3.82, 3.30, 5.06, nan, 48.42, 2.50
3.46, 3.31, 5.32, nan, 48.42, 2.50
3.46, 3.33, 5.66, nan, -763.96, 2.50
3.46, 3.35, 5.85, nan, 269.00, 2.50
3.46, 3.36, 6.09, nan, 279.76, 2.50
3.46, 3.38, 6.21, nan, 204.44, 2.50
3.46, 3.40, 6.38, nan, 150.64, 2.50
3.46, 3.42, 6.47, nan, -13.45, 2.54
3.46, 3.44, 6.57, nan, -578.35, 2.49
3.46, 3.45, 6.62, nan, -987.23, 2.48
3.46, 3.46, 6.69, nan, -1121.73, 2.54
3.46, 3.47, 6.69, nan, -1014.13, 2.45
3.46, 3.47, 6.62, nan, -761.27, 2.54
3.46, 3.47, 6.52, nan, -538.00, 2.46
3.46, 3.47, 6.31, nan, -282.45, 2.53
3.46, 3.47, 6.14, nan, -102.22, 2.47
3.46, 3.46, 5.78, nan, 16.14, 2.50
3.46, 3.46, 5.54, nan, 118.36, 2.50
3.46, 3.46, 5.11, nan, 153.33, 2.50
3.46, 3.46, 4.80, nan, 142.57, 2.56
3.46, 3.46, 4.29, nan, 121.05, 2.46
3.12, 3.46, 3.93, nan, 94.15, 2.50
3.12, 3.46, 3.41, nan, -1498.33, 2.54
3.12, 3.45, 3.02, nan, -1382.66, 2.46
3.12, 3.44, 2.47, nan, -936.12, 2.50
3.12, 3.42, 1.92, nan, -551.45, 2.61
3.12, 3.41, 1.53, nan, -398.12, 2.38
3.12, 3.39, 1.15, nan, -263.62, 2.58
3.12, 3.37, 0.58, nan, -185.61, 2.42
3.12, 3.35, 0.19, nan, -145.26, 2.47
3.12, 3.33, -0.36, nan, -112.98, 2.50
3.12, 3.31, -0.77, nan, -78.01, 2.56
3.12, 3.30, -1.34, nan, -69.94, 2.44
3.12, 3.28, -1.73, nan, -69.94, 2.51
3.12, 3.26, -2.35, nan, -56.49, 2.53
3.12, 3.24, -2.76, nan, -51.11, 2.46
3.12, 3.22, -3.36, nan, -53.80, 2.49
3.12, 3.20, -3.76, nan, -48.42, 2.50
3.12, 3.18, -4.29, nan, -43.04, 2.50
3.12, 3.16, -4.63, nan, -32.28, 2.50
3.12, 3.15, -5.06, nan, 435.78, 2.50
3.63, 3.13, -5.32, nan, 930.74, 2.51
3.63, 3.12, -5.64, nan, 2681.93, 2.51
3.63, 3.12, -5.80, nan, 2297.26, 2.48
3.63, 3.13, -5.90, nan, 1495.64, 2.50
3.63, 3.14, -5.88, nan, 957.64, 2.49
3.63, 3.15, -5.71, nan, 616.01, 2.50
3.63, 3.17, -5.49, nan, 398.12, 2.52
3.63, 3.19, -5.04, nan, 263.62, 2.50
3.63, 3.21, -4.65, nan, 190.99, 2.51
3.63, 3.22, -3.98, nan, 145.26, 2.48
3.63, 3.24, -3.48, nan, 107.60, 2.50
3.63, 3.26, -2.61, nan, 75.32, 2.50
3.63, 3.28, -1.99, nan, 67.25, 2.50
3.63, 3.30, -1.01, nan, 67.25, 2.50
3.63, 3.32, -0.31, nan, 53.80, 2.50
3.63, 3.33, 0.67, nan, 48.42, 2.50
3.63, 3.35, 1.32, nan, 51.11, 2.50
3.63, 3.37, 2.23, nan, 48.42, 2.50
3.63, 3.39, 2.76, nan, 37.66, 2.55
3.63, 3.41, 3.50, nan, 45.73, 2.47
3.10, 3.43, 3.93, nan, 48.42, 2.51
3.10, 3.45, 4.48, nan, -2886.37, 2.55
3.10, 3.45, 4.80, nan, -2711.52, 2.42
3.10, 3.45, 5.13, nan, -1791.54, 2.53
3.10, 3.43, 5.25, nan, -1135.18, 2.46
3.10, 3.42, 5.28, nan, -731.68, 2.54
3.10, 3.40, 5.16, nan, -473.44, 2.52
3.10, 3.39, 4.87, nan, -312.04, 2.48
3.10, 3.37, 4.56, nan, -220.58, 2.46
3.10, 3.35, 4.00, nan, -166.78, 2.50
3.10, 3.33, 3.55, nan, -121.05, 2.50
3.10, 3.31, 2.78, nan, -88.77, 2.51
3.10, 3.30, 2.21, nan, -75.32, 2.52
3.10, 3.28, 1.25, nan, -75.32, 2.51
3.10, 3.26, 0.60, nan, -56.49, 2.49
3.10, 3.24, -0.41, nan, -51.11, 2.49
3.10, 3.22, -1.08, nan, -56.49, 2.47
3.10, 3.20, -1.99, nan, -51.11, 2.53
3.10, 3.18, -2.57, nan, -43.04, 2.50
3.10, 3.16, -3.31, nan, -45.73, 2.49
3.75, 3.14, -3.76, nan, 24.21, 2.57
3.75, 3.13, -4.36, nan, 2878.30, 2.40
3.75, 3.13, -4.68, nan, 2746.49, 2.50
3.75, 3.13, -5.04, nan, 1786.16, 2.50
3.75, 3.14, -5.16, nan, 1110.97, 2.50
3.75, 3.16, -5.18, nan, 653.67, 2.59
3.75, 3.17, -5.11, nan, 459.99, 2.44
3.75, 3.19, -4.80, nan, 306.66, 2.46
3.75, 3.21, -4.51, nan, 215.20, 2.52
3.75, 3.22, -3.93, nan, 161.40, 2.48
3.75, 3.24, -3.50, nan, 112.98, 2.51
3.75, 3.26, -2.73, nan, 83.39, 2.50
3.75, 3.28, -2.16, nan, 72.63, 2.49
3.75, 3.30, -1.22, nan, 69.94, 2.50
3.75, 3.32, -0.55, nan, 56.49, 2.50
3.75, 3.33, 0.43, nan, 48.42, 2.50
3.75, 3.35, 1.08, nan, 53.80, 2.55
3.75, 3.37, 2.01, nan, 48.42, 2.48
3.75, 3.39, 2.57, nan, 40.35, 2.49
3.75, 3.41, 3.33, nan, 45.73, 2.50
2.82, 3.43, 3.76, nan, 48.42, 2.49
2.82, 3.45, 4.36, nan, -2864.85, 2.49
2.82, 3.45, 4.68, nan, -2724.97, 2.50
2.82, 3.45, 5.04, nan, -1807.68, 2.50
2.82, 3.43, 5.18, nan, -1154.01, 2.51
2.82, 3.42, 5.20, nan, -750.51, 2.53
2.82, 3.41, 5.11, nan, -486.89, 2.46
2.82, 3.39, 4.82, nan, -314.73, 2.50
2.82, 3.37, 4.53, nan, -217.89, 2.50
2.82, 3.35, 3.96, nan, -164.09, 2.51
2.82, 3.33, 3.53, nan, -126.43, 2.50
2.82, 3.32, 2.76, nan, -86.08, 2.50
2.82, 3.29, 1.89, nan, -83.39, 2.58
2.82, 3.28, 1.25, nan, -72.63, 2.44
2.82, 3.26, 0.58, nan, -61.87, 2.50
2.82, 3.24, -0.41, nan, -48.42, 2.50
2.82, 3.22, -1.08, nan, -53.80, 2.46
2.82, 3.20, -1.99, nan, -56.49, 2.53
2.82, 3.18, -2.54, nan, -40.35, 2.47
2.82, 3.16, -3.31, nan, -43.04, 2.53
3.45, 3.14, -3.76, nan, -51.11, 2.51
3.45, 3.13, -4.34, nan, 2870.23, 2.46
3.45, 3.13, -4.68, nan, 2719.59, 2.50
3.45, 3.13, -5.04, nan, 1804.99, 2.50
3.45, 3.14, -5.18, nan, 1129.80, 2.49
3.45, 3.16, -5.20, nan, 723.61, 2.55
3.45, 3.17, -5.11, nan, 468.06, 2.46
3.45, 3.19, -4.82, nan, 293.21, 2.62
3.45, 3.21, -4.51, nan, 220.58, 2.42
3.45, 3.22, -3.96, nan, 161.40, 2.48
3.45, 3.24, -3.50, nan, 115.67, 2.50
3.45, 3.26, -2.76, nan, 86.08, 2.54
3.45, 3.28, -2.18, nan, 78.01, 2.42
3.45, 3.30, -1.25, nan, 67.25, 2.55
3.45, 3.32, -0.60, nan, 53.80, 2.46
3.45, 3.33, 0.41, nan, 48.42, 2.51
3.45, 3.35, 1.06, nan, 51.11, 2.49
3.45, 3.37, 1.99, nan, 48.42, 2.51
3.45, 3.39, 2.54, nan, 40.35, 2.51
3.45, 3.41, 3.31, nan, -279.76, 2.50
3.45, 3.43, 3.74, nan, -823.14, 2.48
3.22, 3.44, 4.32, nan, -1076.00, 2.50
3.22, 3.45, 4.63, nan, -2426.38, 2.50
3.22, 3.45, 4.99, nan, -2076.68, 2.50
3.22, 3.44, 5.13, nan, -1374.59, 2.50
3.22, 3.43, 5.18, nan, -895.77, 2.50
