setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
4.94,4.94,5.04,126.43,2.55,nan
4.94,4.94,4.44,99.53,2.42,nan
4.94,4.94,4.03,45.73,2.51,nan
4.94,4.94,3.43,13.45,2.52,nan
4.94,4.94,3.05,-24.21,2.51,nan
4.94,4.94,2.52,-21.52,2.49,nan
4.94,4.94,2.18,-8.07,2.56,nan
4.94,4.94,1.77,-2.69,2.41,nan
4.94,4.94,1.56,-2.69,2.53,nan
4.94,4.94,1.25,0.00,2.48,nan
4.94,4.94,1.10,0.00,2.53,nan
4.94,4.94,0.91,0.00,2.46,nan
4.94,4.94,0.79,0.00,2.53,nan
4.94,4.94,0.67,0.00,2.47,nan
4.94,4.94,0.60,0.00,2.52,nan
4.94,4.94,0.50,0.00,2.49,nan
4.94,4.94,0.43,0.00,2.54,nan
4.94,4.94,0.36,0.00,2.44,nan
4.94,4.94,0.31,0.00,2.53,nan
4.94,4.94,0.26,0.00,2.48,nan
4.94,4.94,0.24,0.00,2.50,nan
2.39,4.94,0.19,0.00,2.50,nan
2.39,4.94,0.17,-1527.92,2.53,nan
2.39,4.93,0.12,-1414.94,2.47,nan
2.39,4.92,0.07,-930.74,2.53,nan
2.39,4.91,-0.02,-597.18,2.49,nan
2.39,4.89,-0.14,-395.43,2.50,nan
2.39,4.87,-0.41,-255.55,2.50,nan
2.39,4.86,-0.60,-169.47,2.49,nan
2.39,4.84,-0.96,-129.12,2.51,nan
2.39,4.82,-1.22,-107.60,2.52,nan
2.39,4.80,-1.65,-86.08,2.50,nan
2.39,4.78,-1.97,-64.56,2.46,nan
2.39,4.76,-2.49,-61.87,2.50,nan
2.39,4.74,-2.85,-61.87,2.53,nan
2.39,4.72,-3.41,-45.73,2.46,nan
2.39,4.70,-3.79,-48.42,2.53,nan
2.39,4.68,-4.34,-53.80,2.48,nan
2.39,4.66,-4.68,-48.42,2.52,nan
2.39,4.65,-5.13,-40.35,2.48,nan
2.39,4.63,-5.40,-51.11,2.51,nan
2.39,4.61,-5.76,-48.42,2.49,nan
2.39,4.59,-5.97,-40.35,2.51,nan
2.39,4.57,-6.26,-43.04,2.50,nan
2.39,4.55,-6.40,-53.80,2.52,nan
2.39,4.53,-6.62,-40.35,2.47,nan
2.39,4.51,-6.74,-40.35,2.52,nan
2.39,4.49,-6.88,-48.42,2.48,nan
2.39,4.47,-6.95,-48.42,2.56,nan
2.39,4.46,-7.07,-40.35,2.45,nan
2.39,4.44,-7.15,-45.73,2.53,nan
2.39,4.42,-7.22,-48.42,2.46,nan
2.39,4.40,-7.27,-37.66,2.52,nan
2.39,4.38,-7.34,-40.35,2.47,nan
2.39,4.36,-7.36,-51.11,2.50,nan
2.39,4.34,-7.41,-43.04,2.50,nan
2.39,4.32,-7.43,-40.35,2.54,nan
2.39,4.30,-7.48,-48.42,2.46,nan
2.39,4.28,-7.51,-48.42,2.53,nan
2.39,4.26,-7.53,-37.66,2.47,nan
2.39,4.24,-7.55,-45.73,2.53,nan
2.39,4.22,-7.58,-51.11,2.49,nan
2.39,4.20,-7.58,-37.66,2.51,nan
2.39,4.18,-7.60,-40.35,2.47,nan
2.39,4.16,-7.60,-51.11,2.56,nan
2.39,4.15,-7.60,-43.04,2.44,nan
2.39,4.13,-7.63,-37.66,2.50,nan
2.39,4.11,-7.63,-48.42,2.49,nan
2.39,4.09,-7.63,-48.42,2.53,nan
2.39,4.07,-7.63,-37.66,2.48,nan
2.39,4.05,-7.63,-40.35,2.52,nan
2.39,4.03,-7.63,-51.11,2.48,nan
2.39,4.01,-7.63,-37.66,2.51,nan
2.39,3.99,-7.63,-40.35,2.49,nan
2.39,3.97,-7.63,-45.73,2.52,nan
2.39,3.95,-7.63,-45.73,2.48,nan
2.39,3.93,-7.63,-37.66,2.50,nan
2.39,3.92,-7.60,-45.73,2.50,nan
2.39,3.90,-7.60,-48.42,2.53,nan
2.39,3.88,-7.60,-34.97,2.48,nan
2.39,3.86,-7.60,-40.35,2.52,nan
2.39,3.83,-7.58,-43.04,3.03,nan
2.39,3.82,-7.58,-40.35,1.96,nan
2.39,3.80,-7.58,-40.35,2.48,nan
2.39,3.78,-7.58,-48.42,2.55,nan
2.39,3.76,-7.55,-45.73,2.44,nan
2.39,3.74,-7.55,-37.66,2.53,nan
2.39,3.73,-7.55,-43.04,2.53,nan
2.39,3.71,-7.55,-48.42,2.46,nan
2.39,3.69,-7.53,-37.66,2.49,nan
2.39,3.67,-7.53,-40.35,2.52,nan
2.39,3.64,-7.53,-43.04,3.10,nan
2.39,3.63,-7.53,-43.04,1.88,nan
2.39,3.61,-7.51,-37.66,2.52,nan
2.39,3.59,-7.51,-45.73,2.88,nan
2.39,3.57,-7.51,-45.73,2.10,nan
2.39,3.55,-7.51,-37.66,2.49,nan
2.39,3.53,-7.51,-40.35,2.49,nan
2.39,3.51,-7.51,-51.11,2.49,nan
2.39,3.50,-7.51,-37.66,2.50,nan
2.39,3.48,-7.51,-40.35,2.56,nan
2.39,3.46,-7.51,-48.42,2.44,nan
2.39,3.44,-7.51,-43.04,2.50,nan
2.39,3.42,-7.51,-40.35,2.52,nan
2.39,3.40,-7.51,-45.73,2.48,nan
4.64,3.38,-7.51,-48.42,2.50,nan
4.64,3.37,-7.51,3198.41,2.49,nan
4.64,3.37,-7.48,2601.23,2.54,nan
4.64,3.37,-7.39,1673.18,2.46,nan
4.64,3.39,-7.17,1038.34,2.52,nan
4.64,3.40,-6.95,710.16,2.48,nan
4.64,3.41,-6.64,451.92,2.50,nan
4.64,3.43,-6.09,279.76,2.52,nan
4.64,3.45,-5.66,209.82,2.48,nan
4.64,3.47,-4.89,123.74,2.75,nan
4.64,3.48,-4.34,99.53,2.25,nan
4.64,3.51,-3.41,83.39,2.54,nan
4.64,3.53,-2.42,61.87,2.52,nan
4.64,3.54,-1.70,48.42,2.47,nan
4.64,3.56,-0.62,53.80,2.49,nan
4.64,3.58,0.10,48.42,2.50,nan
4.64,3.63,2.09,40.35,6.07,nan
4.64,3.65,2.93,34.97,2.59,nan
4.64,3.66,3.41,43.04,2.49,nan
4.64,3.68,4.05,43.04,2.51,nan
4.64,3.70,4.44,29.59,2.57,nan
4.64,3.72,4.94,37.66,2.45,nan
4.64,3.74,5.35,34.97,2.93,nan
4.64,3.76,5.59,34.97,2.49,nan
4.64,3.80,6.07,40.35,4.51,nan
4.64,3.82,6.24,37.66,2.59,nan
4.64,3.84,6.45,32.28,2.50,nan
4.64,3.85,6.57,34.97,2.51,nan
4.64,3.87,6.71,43.04,2.50,nan
4.64,3.92,6.95,29.59,6.45,nan
4.64,3.93,6.98,43.04,1.13,nan
4.64,3.95,7.07,34.97,2.57,nan
4.64,3.97,7.12,34.97,2.49,nan
4.64,3.99,7.17,40.35,2.59,nan
4.64,4.01,7.22,43.04,2.43,nan
4.64,4.03,7.27,29.59,2.46,nan
4.64,4.05,7.29,37.66,2.52,nan
4.64,4.07,7.34,43.04,2.50,nan
4.64,4.09,7.36,34.97,2.50,nan
4.64,4.11,7.39,40.35,2.77,nan
4.64,4.12,7.41,43.04,2.23,nan
4.64,4.15,7.43,37.66,3.59,nan
4.64,4.16,7.43,32.28,1.40,nan
4.64,4.18,7.46,37.66,2.51,nan
4.64,4.20,7.48,45.73,2.55,nan
4.64,4.22,7.51,32.28,2.45,nan
4.64,4.24,7.51,37.66,2.50,nan
4.64,4.26,7.51,43.04,2.56,nan
4.64,4.28,7.53,37.66,2.47,nan
4.64,4.30,7.53,32.28,2.46,nan
4.64,4.32,7.53,43.04,2.50,nan
4.64,4.34,7.55,40.35,2.50,nan
4.64,4.35,7.55,29.59,2.51,nan
4.64,4.37,7.55,37.66,2.51,nan
4.64,4.40,7.55,34.97,2.60,nan
4.64,4.41,7.55,34.97,2.39,nan
4.64,4.43,7.55,32.28,2.49,nan
4.64,4.45,7.58,43.04,2.50,nan
4.64,4.47,7.58,37.66,2.53,nan
4.64,4.49,7.58,40.35,2.90,nan
4.64,4.51,7.58,40.35,2.10,nan
4.64,4.53,7.58,43.04,2.52,nan
4.64,4.55,7.58,37.66,2.57,nan
4.64,4.57,7.58,43.04,2.64,nan
4.64,4.59,7.60,37.66,2.42,nan
4.64,4.60,7.60,-45.73,2.37,nan
4.64,4.62,7.60,-624.08,2.48,nan
4.64,4.64,7.60,-1059.86,2.49,nan
4.64,4.65,7.58,-1191.67,2.48,nan
4.64,4.65,7.51,-1062.55,2.54,nan
4.64,4.65,7.43,-807.00,2.48,nan
4.64,4.65,7.24,-543.38,2.52,nan
4.64,4.65,7.07,-277.07,2.51,nan
4.64,4.65,6.74,-75.32,2.49,nan
4.64,4.65,6.47,16.14,2.49,nan
4.64,4.65,6.04,131.81,2.60,nan
4.64,4.64,5.71,153.33,2.39,nan
4.64,4.64,5.18,110.29,2.50,nan
4.64,4.64,4.80,107.60,2.56,nan
4.64,4.64,4.20,88.77,2.44,nan
4.64,4.64,3.60,13.45,3.51,nan
4.64,4.64,3.21,0.00,1.50,nan
4.64,4.64,2.85,-8.07,2.51,nan
4.64,4.64,2.35,-10.76,2.59,nan
4.64,4.64,2.04,-10.76,2.39,nan
4.64,4.64,1.53,-2.69,3.40,nan
4.64,4.64,1.34,0.00,1.62,nan
4.64,4.65,1.18,0.00,2.63,nan
4.64,4.64,1.03,-2.69,2.35,nan
4.64,4.64,0.84,0.00,2.87,nan
4.64,4.64,0.70,0.00,3.02,nan
4.64,4.64,0.62,0.00,1.60,nan
4.64,4.64,0.55,0.00,2.50,nan
4.64,4.64,0.46,0.00,2.50,nan
4.64,4.64,0.41,0.00,2.49,nan
4.64,4.64,0.34,0.00,2.50,nan
4.64,4.64,0.31,0.00,2.49,nan
4.64,4.64,0.24,0.00,2.50,nan
4.64,4.64,0.22,0.00,2.57,nan
4.64,4.64,0.19,0.00,2.44,nan
4.64,4.64,0.17,0.00,2.50,nan
4.64,4.64,0.12,0.00,2.49,nan
4.64,4.64,0.12,0.00,2.51,nan
4.64,4.64,0.10,0.00,2.51,nan
4.64,4.64,0.07,0.00,2.47,nan
4.64,4.64,0.07,0.00,2.53,nan
4.64,4.64,0.05,0.00,2.48,nan
4.64,4.64,0.05,0.00,2.49,nan
4.64,4.64,0.05,0.00,2.50,nan
4.64,4.64,0.02,0.00,2.53,nan
4.64,4.64,0.02,0.00,2.47,nan
4.64,4.64,0.02,0.00,2.50,nan
4.64,4.64,0.02,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.49,nan
4.64,4.64,0.00,0.00,2.54,nan
4.64,4.64,0.00,0.00,2.74,nan
4.64,4.64,0.00,0.00,2.23,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.52,nan
4.64,4.64,0.00,0.00,2.47,nan
4.64,4.64,0.00,0.00,2.58,nan
4.64,4.64,0.00,0.00,2.42,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.51,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.49,nan
4.64,4.64,0.00,0.00,2.54,nan
4.64,4.64,0.00,0.00,2.53,nan
4.64,4.64,0.00,0.00,2.46,nan
4.64,4.64,0.00,0.00,2.51,nan
4.64,4.64,0.00,0.00,2.65,nan
4.64,4.64,0.00,0.00,2.33,nan
4.64,4.64,0.00,0.00,2.52,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.91,nan
4.64,4.64,0.00,0.00,2.10,nan
4.64,4.64,0.00,0.00,2.69,nan
4.64,4.64,0.00,0.00,6.25,nan
4.64,4.64,0.00,0.00,2.66,nan
4.64,4.64,0.00,0.00,2.42,nan
4.64,4.64,0.00,0.00,2.95,nan
4.64,4.64,0.00,0.00,2.68,nan
4.64,4.64,0.00,0.00,1.92,nan
4.64,4.64,0.00,0.00,2.45,nan
4.64,4.64,0.00,0.00,2.50,nan
4.64,4.64,0.00,0.00,2.48,nan
4.64,4.64,0.00,0.00,2.48,nan
