time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  0.890741,-1.64596,-0.001,-0013.45,nan,nan
  0.893268,-1.64596,00.004,-0242.10,nan,nan
  0.895755,-1.64750,00.007,-0239.41,nan,nan
  0.898338,-1.64750,00.007,-0182.92,nan,nan
  0.900743,-1.66130,00.007,-0131.81,nan,nan
  0.903275,-1.66130,00.007,-0199.06,nan,nan
  0.905741,-1.62602,00.005,-0166.78,nan,nan
  0.908278,-1.62602,00.002,00158.71,nan,nan
  0.910742,-1.62909,00.004,00177.54,nan,nan
  0.913263,-1.62909,00.001,00102.22,nan,nan
  0.915752,-1.62142,-0.001,00080.70,nan,nan
  0.918247,-1.62142,-0.002,00118.36,nan,nan
  0.920744,-1.62909,-0.002,00102.22,nan,nan
  0.923245,-1.62909,-0.001,00021.52,nan,nan
  0.925746,-1.61988,-0.001,00002.69,nan,nan
  0.928253,-1.61988,-0.001,00072.63,nan,nan
  0.930767,-1.64903,00.001,00072.63,nan,nan
  0.933268,-1.64903,00.001,-0182.92,nan,nan
  0.935751,-1.63369,00.002,-0174.85,nan,nan
  0.938307,-1.63369,00.004,00002.69,nan,nan
  0.940750,-1.63983,00.004,00029.59,nan,nan
  0.943247,-1.63983,00.005,-0043.04,nan,nan
  0.945767,-1.62755,00.005,-0045.73,nan,nan
  0.948267,-1.62755,00.005,00045.73,nan,nan
  0.950754,-1.65517,00.005,00043.04,nan,nan
  0.953247,-1.65517,00.007,-0196.37,nan,nan
  0.955748,-1.63216,00.004,-0190.99,nan,nan
  0.958247,-1.63216,00.004,00048.42,nan,nan
  0.960747,-1.66130,00.002,00083.39,nan,nan
  0.963278,-1.66130,00.001,-0142.57,nan,nan
  0.965760,-1.65977,-0.002,-0131.81,nan,nan
  0.968260,-1.65977,-0.005,-0051.11,nan,nan
  0.970764,-1.63216,-0.008,00000.00,nan,nan
  0.973253,-1.63216,-0.010,00242.10,nan,nan
  0.975763,-1.61835,-0.011,00252.86,nan,nan
  0.978270,-1.61835,-0.011,00290.52,nan,nan
  0.980769,-1.62142,-0.010,00217.89,nan,nan
  0.983299,-1.62142,-0.008,00129.12,nan,nan
  0.985750,-1.61528,-0.007,00067.25,nan,nan
  0.988246,-1.61528,-0.004,00075.32,nan,nan
  0.990749,-1.64289,-0.001,00026.90,nan,nan
  0.993287,-1.64289,00.002,-0236.72,nan,nan
  0.995767,-1.64596,00.004,-0234.03,nan,nan
  0.998264,-1.64596,00.005,-0185.61,nan,nan
  1.000752,-1.65517,00.005,-0137.19,nan,nan
  1.003277,-1.65517,00.005,-0158.71,nan,nan
  1.005750,-1.65823,00.004,-0134.50,nan,nan
  1.008279,-1.65823,00.002,-0099.53,nan,nan
  1.010748,-1.64750,00.001,-0069.94,nan,nan
  1.013391,-1.64750,-0.002,00053.80,nan,nan
  1.015765,-1.63522,-0.004,00069.94,nan,nan
  1.018282,-1.63522,-0.005,00177.54,nan,nan
  1.020749,-1.64443,-0.005,00158.71,nan,nan
  1.023281,-1.64443,-0.007,00040.35,nan,nan
  1.025749,-1.63676,-0.008,00016.14,nan,nan
  1.028278,-1.63676,-0.008,00080.70,nan,nan
  1.030766,-1.65056,-0.008,00075.32,nan,nan
  1.033319,-1.65056,-0.010,-0064.56,nan,nan
  1.035748,-1.63062,-0.011,-0078.01,nan,nan
  1.038289,-1.63062,-0.011,00137.19,nan,nan
  1.040748,-1.62909,-0.010,00142.57,nan,nan
  1.043270,-1.62909,-0.010,00107.60,nan,nan
  1.045763,-1.62602,-0.008,00069.94,nan,nan
  1.048267,-1.62602,-0.008,00064.56,nan,nan
  1.050753,-1.64596,-0.005,00032.28,nan,nan
  1.053248,-1.64596,-0.004,-0158.71,nan,nan
  1.055749,-1.62602,-0.002,-0164.09,nan,nan
  1.058248,-1.62602,-0.001,00040.35,nan,nan
  1.060748,-1.65670,00.001,00059.18,nan,nan
  1.063287,-1.65670,00.002,-0209.82,nan,nan
  1.065773,-1.62755,00.001,-0212.51,nan,nan
  1.068252,-1.62755,00.002,00080.70,nan,nan
  1.070749,-1.62142,00.002,00115.67,nan,nan
  1.073248,-1.62142,00.001,00123.74,nan,nan
  1.075748,-1.63062,00.001,00099.53,nan,nan
  1.078249,-1.63062,00.001,00005.38,nan,nan
